id,X,Y,平均日较差,年均温,年降水量,最冷季度平均气温,最冷季度（或最寒季度）总降水量,最冷月（或最寒月）最低温,最干季度平均气温,最干季度（或最干燥季度）总降水量,最干月（或最干燥月）降水量,最暖季度平均气温,最暖季度（或最热季度）总降水量,最暖月（或最热月）最高温,最湿季度平均气温,最湿季度（或最湿润季度）总降水量,最湿月（或最湿润月）降水量,气温季节性,气温年较差,等温性,降水季节性,白蛾
2426,108.1051614,30.29186226,6.69167,18.5458,1266,8.93333,67,5.3,8.93333,67,19,27.6833,516,33.4,25.7,544,190,759.331,28.1,23.8138,62.6938,0
2427,106.3966357,29.7524137,6.44167,18.3292,1126,8.78333,58,5.4,8.78333,58,18,27.35,525,33,27.35,525,195,747.996,27.6,23.3394,70.0386,0
2428,107.6580556,30.51338446,7.01667,17.15,1255,7.36667,60,3.6,7.36667,60,17,26.4,517,32.2,24.45,533,191,769.173,28.6,24.5338,64.8124,0
2429,105.6068347,29.48850193,6.25833,17.5875,1088,8.26667,60,4.8,8.26667,60,19,26.2667,540,31.6,26.2667,540,198,725.613,26.8,23.352,74.3251,0
2430,108.4982977,28.76194781,7.025,13.1208,1361,3.48333,86,-0.7,3.48333,86,25,22.2,544,27.2,20.3,592,216,759.355,27.9,25.1792,59.604,0
2432,108.4686386,31.40441288,8.1,17.3583,1186,7.18333,56,2.7,7.18333,56,15,27.0667,503,33,26.35,518,199,802.697,30.3,26.7327,66.0326,0
2433,106.8639298,29.42470612,6.45833,17.8458,1149,8.2,63,4.9,8.2,63,19,26.9167,502,32.6,24.95,509,178,754.762,27.7,23.3153,65.1232,0
2434,106.2065303,29.87478476,6.21667,17.9583,1112,8.48333,57,5.2,8.48333,57,18,26.85,530,32.4,26.85,530,199,740.144,27.2,22.8554,71.7989,0
2435,106.5698462,29.72491306,6.55833,18.0542,1142,8.46667,59,5,8.46667,59,18,27.1,521,32.9,27.1,521,191,750.583,27.9,23.5066,68.4528,0
2439,107.5296221,30.11005123,6.75,17.0917,1238,7.4,63,3.7,7.4,63,18,26.2667,512,32,24.2833,530,186,762.087,28.3,23.8516,63.5301,0
2440,108.2995783,30.89358253,7.28333,14.675,1290,4.96667,69,0.8,4.96667,69,21,24,518,29.5,22.0167,537,195,768.811,28.7,25.3775,61.997,0
2442,108.7380343,28.96604656,7.24167,12.2875,1421,2.7,93,-1.7,2.7,93,27,21.3333,568,26.2,19.45,614,223,755.742,27.9,25.9558,58.8662,0
2443,108.6354769,31.56703008,8.01667,12.475,1195,2.61667,59,-2.1,2.61667,59,17,21.9167,496,27.3,21.2,516,195,778.785,29.4,27.2676,64.442,0
2444,107.9564393,30.04874962,6.86667,16.025,1271,6.38333,69,2.5,6.38333,69,20,25.2,502,30.8,23.1833,534,181,761.209,28.3,24.2638,60.7439,0
2445,106.1123182,29.35899371,6.4,18.0833,1110,8.65,63,5.3,8.65,63,20,26.9333,519,32.6,26.9333,519,188,736.578,27.3,23.4432,69.058,0
2446,106.3037497,29.40791725,6.51667,17.7917,1130,8.35,62,4.9,8.35,62,19,26.7167,522,32.4,26.7167,522,189,739.022,27.5,23.697,68.491,0
2447,105.4638642,29.63677353,6.34167,17.4208,1072,8.08333,53,4.6,8.08333,53,17,26.05,550,31.3,26.05,550,203,724.172,26.7,23.7516,78.0799,0
2448,108.5113132,28.73590649,7.08333,13.65,1350,4,85,-0.1,4,85,24,22.7667,541,27.9,20.8333,591,217,761.347,28,25.2976,59.9937,0
2449,108.5728285,30.62820309,7.36667,16.5917,1311,6.58333,68,2.5,6.58333,68,19,26.05,537,31.7,24.0333,559,202,787.524,29.2,25.2283,63.0525,0
2453,107.9372334,29.39819667,6.85833,17.6625,1238,7.9,63,4.3,7.9,63,17,26.8833,509,32.5,24.9,550,197,767.567,28.2,24.3203,63.3042,0
2454,108.4980914,31.79437139,8.25833,13.9708,1131,3.78333,49,-0.9,3.78333,49,13,23.7167,474,29.3,22.9167,501,190,802.931,30.2,27.3455,66.3061,0
2457,108.5771496,31.29537076,8.2,16.3833,1230,6.35,59,1.7,6.35,59,16,25.9667,515,31.8,25.2833,527,202,791.923,30.1,27.2425,65.0077,0
2458,107.8634661,29.30766235,6.69167,15.1792,1267,5.58333,69,2,5.58333,69,20,24.25,511,29.6,22.3,550,195,754.132,27.6,24.2452,61.4817,0
2459,107.6474169,30.74135206,7.15,17.125,1256,7.38333,59,3.5,7.38333,59,16,26.3333,520,32.3,25.8167,534,194,766.448,28.8,24.8264,65.5024,0
2460,106.6034608,28.70795284,6.7,15.0667,1097,5.58333,58,2.1,5.58333,58,18,23.8833,478,29.2,22.0667,495,176,737.987,27.1,24.7232,65.4775,0
2463,108.4454351,29.38783726,6.85,13.9917,1372,4.31667,80,0.3,4.31667,80,23,23.1333,550,28.2,21.2,593,211,762.048,27.9,24.552,60.3065,0
2464,106.7712869,29.3294004,6.40833,17.8458,1134,8.23333,62,5,8.23333,62,19,26.8667,498,32.6,24.9,504,175,751.509,27.6,23.2186,65.4467,0
2465,107.1771446,30.04739708,6.83333,17.4917,1200,7.85,61,4.1,7.85,61,18,26.5667,513,32.4,24.6,518,188,755.576,28.3,24.1461,65.1061,0
2466,105.7643661,29.735408,6.10833,17.1375,1084,7.81667,53,4.5,7.81667,53,16,25.8833,538,31.1,25.8833,538,200,727.671,26.6,22.9637,75.2538,0
2468,108.3632281,30.05312277,6.75,12.7083,1347,3.08333,76,-0.9,3.08333,76,23,21.7833,532,26.8,19.85,565,191,755.964,27.7,24.3682,60.0455,0
2469,107.2190837,28.9729526,6.34167,10.5375,1316,1.11667,84,-2.6,1.11667,84,27,19.2333,545,23.9,17.45,565,200,731.608,26.5,23.9308,60.0582,0
0,118.5401968,29.74678591,7.375,15.1125,1639,4.46667,198,-0.4,6.43333,159,42,25.1333,572,29.9,19.1667,707,277,839.822,30.3,24.3399,53.2944,0
1,119.2859459,30.36845541,8.125,14.9208,1397,4.05,166,-1.1,6.13333,143,37,25.2167,526,30.4,22.9833,560,225,858.978,31.5,25.7937,48.7064,0
2,118.5639124,30.04526058,8.13333,16.0167,1515,5.1,181,0,7.06667,149,40,26.3333,542,31.5,20.1333,643,259,863.787,31.5,25.8201,52.6145,0
3,117.832989,29.69068371,7.475,14.6875,1770,4.03333,206,-0.9,5.98333,168,43,24.6833,634,29.4,18.75,781,310,839.635,30.3,24.67,55.4093,0
4,118.6574146,30.4215694,7.89167,15.0375,1441,4.15,164,-0.8,6.15,143,35,25.35,536,30.3,23.1167,590,239,860.645,31.1,25.3751,50.3969,0
5,118.5007999,30.10329979,7.6,15.4083,1532,4.65,178,-0.2,6.61667,149,39,25.5833,552,30.5,19.4833,650,263,852.36,30.7,24.7557,52.7659,0
6,118.6061799,29.73268339,7.48333,14.4583,1694,3.93333,200,-1,5.9,162,42,24.3833,606,29.2,18.4667,717,285,829.863,30.2,24.7792,52.6221,0
7,118.4089111,29.61947541,7.16667,15.275,1659,4.6,203,-0.1,6.58333,159,42,25.25,572,30,19.35,731,284,839.26,30.1,23.8095,54.8891,0
8,118.8273254,30.11965123,7.19167,11.8125,1726,1.61667,188,-3.2,3.56667,166,42,21.5,665,26,19.4667,702,277,808.11,29.2,24.629,50.674,0
9,118.5025344,29.95700215,7.91667,16.1417,1525,5.21667,185,0.2,7.18333,150,40,26.4333,533,31.5,20.2667,658,261,862.983,31.3,25.2929,53.2826,0
10,118.6587638,30.13053194,7.59167,13.7875,1628,3.26667,185,-1.7,5.21667,158,40,23.7667,605,28.5,21.65,668,270,833.367,30.2,25.138,51.0742,0
11,119.2437511,30.57661207,7.825,14.9542,1343,4.03333,157,-0.9,6.1,137,35,25.3167,516,30.4,23.0667,541,217,864.004,31.3,25,49.2109,0
12,116.809679,29.72848959,8.325,16.9875,1541,5.86667,176,0.8,7.9,153,38,27.4833,552,32.8,21.15,687,277,880.339,32,26.0156,55.7137,0
13,116.0937357,31.13987613,8.54167,14.1958,1438,3.21667,129,-2.1,3.21667,129,31,24.6833,624,29.6,24.6833,624,229,869.938,31.7,26.9453,55.0644,0
14,118.3256298,29.85380006,8.21667,16.4667,1568,5.48333,197,0.3,7.5,158,43,26.7833,537,31.9,20.6333,687,267,866.931,31.6,26.0021,53.8529,0
15,119.504977,30.94859267,8.11667,15.75,1190,4.53333,141,-0.6,6.66667,125,33,26.4167,483,31.3,24.0833,486,194,890.753,31.9,25.4441,51.2845,0
16,116.0900061,30.25937425,8.5,17.0583,1429,5.71667,152,0.6,7.71667,145,36,27.85,556,33.2,21.4833,600,250,898.711,32.6,26.0736,53.461,0
17,113.5501454,22.18984752,5.41667,22.8,1979,15.85,108,12.1,17.5333,95,28,28.5667,945,31.7,28.5667,945,337,528.243,19.6,27.6361,75.7748,0
18,113.5551584,22.13950948,5.28333,22.625,2028,15.6667,107,12,17.35,94,27,28.4,981,31.5,28.4,981,347,528.34,19.5,27.094,76.6423,0
19,113.5867543,22.13144163,5.24167,22.5292,1953,15.6,104,12,17.3,92,26,28.2667,934,31.3,28.2667,934,332,525.999,19.3,27.1589,75.706,0
20,113.5680812,22.20792313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
21,113.5901599,22.12834849,5.24167,22.5292,1953,15.6,104,12,17.3,92,26,28.2667,934,31.3,28.2667,934,332,525.999,19.3,27.1589,75.706,0
22,113.5825342,22.16333805,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
23,113.531273,22.17896898,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
24,113.5556259,22.14946921,5.34167,22.6708,2033,15.6833,108,12,17.3833,95,27,28.45,983,31.5,28.45,983,348,529.092,19.5,27.3932,76.4297,0
25,113.5622513,22.20688671,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
26,113.5461372,22.15251386,5.34167,22.6792,2015,15.7,109,12,17.4,96,27,28.45,966,31.5,28.45,966,343,528.551,19.5,27.3932,76.032,0
27,113.5744176,22.17592598,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
28,113.5368439,22.19759656,5.5,22.8083,2048,15.8333,116,12,17.5,102,30,28.5833,982,31.7,28.5833,982,348,529.575,19.7,27.9188,75.7503,0
29,113.5518403,22.11583621,5.20833,22.4125,1981,15.4333,106,11.9,17.15,93,27,28.15,942,31.2,28.15,942,336,527.452,19.3,26.9862,75.6439,0
30,113.5621408,22.14792563,5.325,22.6792,2028,15.7,107,12.1,17.4167,95,27,28.45,982,31.5,28.45,982,348,528.254,19.4,27.4485,76.5027,0
31,113.5684537,22.1212163,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
32,113.5443662,22.20301885,5.49167,22.7875,2053,15.8167,115,12,17.5,102,30,28.5333,988,31.7,28.5333,988,351,528.803,19.7,27.8765,76.0956,0
33,113.5665451,22.13991669,5.275,22.6208,2026,15.6667,107,12,17.35,95,27,28.3833,980,31.4,28.3833,980,347,527.81,19.4,27.1907,76.45,0
34,113.5483713,22.20291806,5.49167,22.7875,2053,15.8167,115,12,17.5,102,30,28.5333,988,31.7,28.5333,988,351,528.803,19.7,27.8765,76.0956,0
35,113.5677211,22.2054226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
36,113.5602019,22.14733425,5.325,22.6792,2028,15.7,107,12.1,17.4167,95,27,28.45,982,31.5,28.45,982,348,528.254,19.4,27.4485,76.5027,0
37,113.5838554,22.12494986,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
38,113.5564591,22.18038157,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
39,113.569019,22.20154908,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
40,113.5328424,22.17429041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
41,113.5570898,22.13387544,5.28333,22.625,2028,15.6667,107,12,17.35,94,27,28.4,981,31.5,28.4,981,347,528.34,19.5,27.094,76.6423,0
42,113.568041,22.19353357,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
43,113.5724039,22.15631747,5.33333,22.6917,2012,15.75,107,12.1,17.4667,95,27,28.45,972,31.5,28.45,972,345,526.152,19.4,27.4914,76.3994,0
44,113.5402535,22.2058715,5.525,22.8708,2039,15.8833,115,12.1,17.5833,102,30,28.6167,979,31.8,28.6167,979,347,529.156,19.7,28.0457,75.7959,0
45,113.5625743,22.13198551,5.25833,22.4708,2010,15.5,106,11.9,17.2167,94,27,28.2167,967,31.3,28.2167,967,343,528.129,19.4,27.1048,76.3128,0
46,113.5373263,22.17848677,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
47,113.5789555,22.16225293,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
48,113.5686762,22.20349094,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
49,113.5688511,22.15203164,5.33333,22.6917,2012,15.75,107,12.1,17.4667,95,27,28.45,972,31.5,28.45,972,345,526.152,19.4,27.4914,76.3994,0
50,113.5892299,22.14332802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
51,113.5453297,22.17467712,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
52,113.5731379,22.13753166,5.25833,22.5375,2013,15.6,107,12,17.3167,94,27,28.2833,972,31.3,28.2833,972,344,526.278,19.3,27.2453,76.3515,0
53,113.5514717,22.18420306,5.41667,22.8,1979,15.85,108,12.1,17.5333,95,28,28.5667,945,31.7,28.5667,945,337,528.243,19.6,27.6361,75.7748,0
54,113.5732726,22.17100281,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
55,113.5823457,22.14293969,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
56,113.5374349,22.18949904,5.43333,22.775,2050,15.8167,117,12,17.5,103,31,28.55,983,31.7,28.55,983,349,528.396,19.7,27.5804,75.6786,0
57,113.5429255,22.1762308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
58,113.5817091,22.12491756,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
59,113.5887065,22.16156912,5.33333,22.75,1942,15.8,106,12.1,17.5,94,27,28.5,926,31.6,28.5,926,331,527.218,19.5,27.3504,75.2601,0
60,113.5351047,22.18160694,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
61,113.5770957,22.16194875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
62,113.5331683,22.17601435,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
63,113.5468002,22.17400934,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
64,113.5650914,22.1428469,5.325,22.6792,2028,15.7,107,12.1,17.4167,95,27,28.45,982,31.5,28.45,982,348,528.254,19.4,27.4485,76.5027,0
65,113.5787235,22.1409035,5.25833,22.5708,1986,15.6,106,12,17.3167,93,27,28.3167,955,31.4,28.3167,955,338,528.129,19.4,27.1048,75.9985,0
66,113.541611,22.15727111,5.34167,22.6958,2022,15.7167,110,12,17.4,97,28,28.4833,970,31.6,28.4833,970,345,529.191,19.6,27.2534,76.0222,0
67,113.5845932,22.16844174,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
68,113.5662464,22.12905304,5.25833,22.4708,2010,15.5,106,11.9,17.2167,94,27,28.2167,967,31.3,28.2167,967,343,528.129,19.4,27.1048,76.3128,0
69,113.5357898,22.1923996,5.5,22.8083,2048,15.8333,116,12,17.5,102,30,28.5833,982,31.7,28.5833,982,348,529.575,19.7,27.9188,75.7503,0
70,113.5651917,22.19897156,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
71,113.5475392,22.20779462,5.49167,22.7875,2053,15.8167,115,12,17.5,102,30,28.5333,988,31.7,28.5333,988,351,528.803,19.7,27.8765,76.0956,0
72,113.5488603,22.12128299,5.29167,22.4792,2012,15.4833,106,11.9,17.2,94,27,28.2333,967,31.3,28.2333,967,343,528.718,19.4,27.2766,76.2466,0
73,113.5513381,22.1149895,5.20833,22.4125,1981,15.4333,106,11.9,17.15,93,27,28.15,942,31.2,28.15,942,336,527.452,19.3,26.9862,75.6439,0
74,113.5424759,22.19187281,5.44167,22.7375,2043,15.7667,114,12,17.45,101,30,28.5,981,31.6,28.5,981,349,528.975,19.6,27.7636,75.9916,0
75,113.5487235,22.20472737,5.49167,22.7875,2053,15.8167,115,12,17.5,102,30,28.5333,988,31.7,28.5333,988,351,528.803,19.7,27.8765,76.0956,0
76,113.5338975,22.18780002,5.43333,22.775,2050,15.8167,117,12,17.5,103,31,28.55,983,31.7,28.55,983,349,528.396,19.7,27.5804,75.6786,0
77,113.5929418,22.13484464,5.275,22.6625,1943,15.7,103,12.1,17.4167,90,26,28.4167,932,31.5,28.4167,932,331,527.525,19.4,27.1907,75.8982,0
78,113.5774271,22.16736976,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
79,113.5560042,22.13199969,5.29167,22.5625,2024,15.5833,107,12,17.3,95,27,28.3167,977,31.4,28.3167,977,346,528.317,19.4,27.2766,76.4245,0
80,113.5552171,22.12260601,5.24167,22.3958,2003,15.4167,106,11.8,17.1167,94,27,28.1333,960,31.2,28.1333,960,341,528.125,19.4,27.0189,76.1523,0
81,113.5746688,22.12109257,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
82,113.5523509,22.21282532,5.48333,22.825,2028,15.85,112,12.1,17.5167,99,29,28.5833,978,31.7,28.5833,978,346,529.929,19.6,27.9762,76.1441,0
83,113.588662,22.13170006,5.24167,22.5292,1953,15.6,104,12,17.3,92,26,28.2667,934,31.3,28.2667,934,332,525.999,19.3,27.1589,75.706,0
84,113.5806719,22.11948506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
85,113.5720118,22.18610229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
86,113.5688397,22.20074561,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
87,113.5478954,22.1495417,5.325,22.6625,2028,15.6833,108,12,17.3833,95,27,28.4,977,31.5,28.4,977,346,527.607,19.5,27.3077,76.3092,0
88,113.5609671,22.12441499,5.2,22.1417,1973,15.2167,107,11.7,16.9167,94,27,27.8667,933,30.9,27.8667,933,333,525.162,19.2,27.0833,75.3144,0
89,113.5530534,22.14666727,5.34167,22.6708,2033,15.6833,108,12,17.3833,95,27,28.45,983,31.5,28.45,983,348,529.092,19.5,27.3932,76.4297,0
90,113.5747519,22.13823565,5.25833,22.5375,2013,15.6,107,12,17.3167,94,27,28.2833,972,31.3,28.2833,972,344,526.278,19.3,27.2453,76.3515,0
91,113.5520206,22.21224221,5.48333,22.825,2028,15.85,112,12.1,17.5167,99,29,28.5833,978,31.7,28.5833,978,346,529.929,19.6,27.9762,76.1441,0
92,113.5636599,22.13471324,5.275,22.6208,2026,15.6667,107,12,17.35,95,27,28.3833,980,31.4,28.3833,980,347,527.81,19.4,27.1907,76.45,0
93,113.5891381,22.14723484,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
94,113.5728028,22.13330591,5.20833,22.3625,1985,15.4333,106,11.9,17.1333,93,27,28.1,949,31.1,28.1,949,336,525.742,19.2,27.1267,75.8922,0
95,113.5674838,22.15973128,5.35833,22.7125,1989,15.7667,107,12.1,17.4833,95,27,28.4833,954,31.6,28.4833,954,339,527.154,19.5,27.4786,75.9748,0
96,113.5574584,22.12156058,5.24167,22.3958,2003,15.4167,106,11.8,17.1167,94,27,28.1333,960,31.2,28.1333,960,341,528.125,19.4,27.0189,76.1523,0
97,113.5322294,22.17664645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
98,113.5777109,22.17808143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
99,113.5395545,22.20973956,5.56667,22.9,2008,15.9167,111,12.1,17.5833,98,28,28.6667,960,31.8,28.6667,960,341,530.544,19.7,28.2572,75.7404,0
100,113.5487333,22.1494182,5.325,22.6625,2028,15.6833,108,12,17.3833,95,27,28.4,977,31.5,28.4,977,346,527.607,19.5,27.3077,76.3092,0
101,113.5729638,22.17242677,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
102,113.5914465,22.14251925,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
103,113.5804258,22.12829018,5.23333,22.475,1967,15.5333,105,12,17.2333,92,26,28.2167,940,31.3,28.2167,940,334,526.875,19.3,27.1157,75.7725,0
104,113.5813406,22.13597094,5.25833,22.5708,1986,15.6,106,12,17.3167,93,27,28.3167,955,31.4,28.3167,955,338,528.129,19.4,27.1048,75.9985,0
105,113.5891825,22.13797525,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
106,113.5701284,22.11994962,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
107,113.5579594,22.12494664,5.24167,22.3958,2003,15.4167,106,11.8,17.1167,94,27,28.1333,960,31.2,28.1333,960,341,528.125,19.4,27.0189,76.1523,0
108,113.5774311,22.17538749,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
109,113.5496916,22.21238931,5.5,22.8417,2022,15.8667,111,12.1,17.5333,98,28,28.6,971,31.7,28.6,971,345,530.402,19.6,28.0612,76.0742,0
110,113.559617,22.17445348,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
111,113.5525535,22.20191735,5.43333,22.7917,2033,15.8333,112,12.1,17.5,98,29,28.5333,979,31.6,28.5333,979,348,528.87,19.5,27.8632,76.2202,0
112,113.589121,22.12604697,5.24167,22.5292,1953,15.6,104,12,17.3,92,26,28.2667,934,31.3,28.2667,934,332,525.999,19.3,27.1589,75.706,0
113,113.5769638,22.17458079,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
114,113.5703409,22.14655888,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
115,113.5449212,22.16834856,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
116,113.5894642,22.15363987,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
118,119.6596251,25.42698836,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
119,116.9380955,26.26484172,9.39167,18.7708,1626,9.81667,198,4.1,11.3833,155,40,26.7833,538,32.7,22.3333,769,279,692.271,28.6,32.838,60.8027,0
120,119.0028755,25.25421992,6.5,20.35,1153,12.6667,128,8.7,18.5333,81,24,27.7,339,31.7,22.3833,515,214,622.681,23,28.2609,62.6758,0
121,117.7613482,26.00177802,9.05833,18.5125,1533,10.3167,180,4.9,11.8,142,37,25.9667,526,31.8,21.5667,710,262,639.578,26.9,33.6741,59.6374,0
122,119.3111447,26.24648137,6.91667,17.525,1524,9.31667,172,4.9,11.25,124,38,25.4,581,30.1,20.05,655,275,663.049,25.2,27.4471,59.0216,0
123,116.4644149,25.42355219,8.63333,17.7583,1629,9.35,188,3.6,10.9,146,39,25.05,565,30.4,21.1333,726,261,643.089,26.8,32.2139,57.2512,0
124,118.7052018,26.82894437,8.05,14.9833,1821,6.61667,198,1.5,8.21667,154,42,22.7833,671,27.9,17.9833,807,319,657.901,26.4,30.4924,58.863,0
125,117.1678595,25.73142117,9.53333,18.9417,1515,10.6667,180,5,12.0833,142,37,26.3667,514,32.4,22.2,694,250,641.011,27.4,34.7932,58.5028,0
126,117.5071021,27.34846439,9.25,18.2833,1758,8.65,232,3.2,14.4667,173,48,27.0167,567,33,21.9667,865,321,749.604,29.8,31.0403,64.1761,0
127,118.8902065,26.82620855,8.16667,15.5667,1776,7.15,191,2,8.85,146,39,23.4167,655,28.6,18.5167,785,312,663.295,26.6,30.7018,59.2521,0
128,119.9008879,26.722145,6.44167,18.9042,1564,10.4,187,6.5,12.7167,142,45,27.2,510,31.6,21.15,612,268,695.866,25.1,25.664,54.7726,0
