id,X,Y,平均日较差,年均温,年降水量,最冷季度平均气温,最冷季度（或最寒季度）总降水量,最冷月（或最寒月）最低温,最干季度平均气温,最干季度（或最干燥季度）总降水量,最干月（或最干燥月）降水量,最暖季度平均气温,最暖季度（或最热季度）总降水量,最暖月（或最热月）最高温,最湿季度平均气温,最湿季度（或最湿润季度）总降水量,最湿月（或最湿润月）降水量,气温季节性,气温年较差,等温性,降水季节性,白蛾,海拔,坡度,坡向,植被
2248,102.8491495,25.54591849,11.4083,15.0375,858,8.85,36,1.0,8.85,36,11,19.75,477,25.0,19.75,477,170,456.808,24.0,47.5347,84.9114,0,-10489.0,81.81037,231.87306,560
2249,99.3889618,25.07759825,11.1917,16.1375,977,10.0667,62,1.9,10.0667,62,15,20.8167,480,25.2,20.8167,480,172,443.248,23.3,48.0329,71.0582,0,3336.0,55.492836,115.346176,560
2250,102.2601379,26.11928693,11.4583,18.3125,746,11.9833,19,4.2,11.9833,19,5,23.1333,366,29.1,23.0667,443,163,471.058,24.9,46.0174,95.1446,0,14853.0,85.478775,288.3366,429
2251,101.0003637,27.31043778,11.7833,9.48333,778,3.1,30,-5.0,3.1,30,7,15.0833,409,19.9,15.0833,409,157,490.808,24.9,47.3226,80.3847,0,20236.0,84.370926,30.762203,445
2252,99.97947955,26.718237,11.425,13.3042,848,6.81667,74,-1.0,7.43333,54,13,18.8167,369,23.5,18.8167,369,135,492.057,24.5,46.6327,58.5573,0,-22775.0,86.28803,308.43945,560
2253,100.245816,26.84214138,12.0167,13.65,791,7.5,60,-0.6,8.05,46,10,19.05,358,24.3,19.05,358,134,473.56,24.9,48.2597,62.4776,0,19465.0,43.529243,146.88866,560
2254,99.70711781,23.35065443,12.275,19.7792,1379,14.2667,44,5.6,15.8,40,11,23.6667,787,29.6,23.6667,787,294,394.908,24.0,51.1458,89.6385,0,-22268.0,79.80484,339.98407,183
2255,101.0246058,24.17217746,11.4083,20.2292,1087,14.2333,48,6.2,16.05,45,13,24.7,615,29.6,24.7,615,224,434.974,23.4,48.7536,85.9934,0,-6908.0,75.87896,31.478872,1
2256,100.4554988,24.31463262,11.725,18.0125,1057,12.4167,49,3.8,13.9667,48,13,22.3,583,27.1,22.3,583,208,408.824,23.3,50.3219,83.5803,0,30215.0,86.45699,139.69067,429
2257,99.24234622,27.86126671,9.25833,6.9875,783,-0.333333,58,-6.8,0.85,43,10,13.7333,359,17.8,13.7333,359,142,579.714,24.6,37.6355,64.8917,0,524.0,86.079956,25.413002,1
2258,101.9297057,25.73922786,11.9083,18.7875,703,12.8,22,4.6,12.8,22,6,23.35,325,29.1,23.25,409,151,443.873,24.5,48.6054,92.327,0,-27387.0,87.09739,54.999744,429
2259,99.02926087,23.24248485,11.9583,21.6208,1391,16.1,30,7.6,16.1,30,6,25.2667,780,31.2,25.2667,780,283,388.502,23.6,50.6709,89.3011,0,-17406.0,86.84204,60.497528,560
2260,98.14712487,25.27435248,10.05,14.2,1595,8.3,75,0.7,8.3,75,16,18.6833,848,22.4,18.6833,848,304,431.203,21.7,46.3134,79.0232,0,-1785.0,76.08414,128.7422,69
2261,105.8458805,23.94358071,8.05,18.5583,1227,11.3167,41,6.5,11.3167,41,9,24.35,710,28.3,24.35,710,261,531.417,21.8,36.9266,89.1339,0,26115.0,82.75198,13.483821,560
2262,98.68515587,27.69080065,9.18333,12.125,1316,5.16667,99,-1.2,6.43333,62,15,18.2,658,22.5,18.2,658,242,537.479,23.7,38.7482,70.8583,0,12042.0,77.33993,78.34352,69
2263,101.3577518,26.2131475,10.825,16.0375,774,10.0167,31,2.4,10.0167,31,8,20.8333,427,25.8,20.8333,427,157,451.533,23.4,46.2607,84.3672,0,265.0,60.420105,316.5913,560
2264,100.3898088,27.39113914,10.95,11.3,780,4.73333,47,-2.8,5.33333,39,9,17.0167,381,21.6,17.0167,381,146,503.361,24.4,44.877,69.7838,0,22539.0,80.3526,6.424492,1
2265,99.00612311,27.36048963,9.7,8.3,880,1.68333,77,-5.0,2.76667,57,13,14.5833,387,18.8,14.5833,387,150,530.707,23.8,40.7563,60.1669,0,-1014.0,86.520355,46.53222,183
2266,102.9575095,27.09848486,10.0917,13.6542,884,6.71667,19,0.1,6.71667,19,6,19.4333,515,23.8,19.4333,515,189,518.891,23.7,42.5809,95.053,0,-26619.0,85.855484,280.69727,1
2267,102.2223152,26.16447331,11.7833,20.7167,716,14.4,18,6.4,14.4,18,5,25.5833,354,31.6,25.5,428,158,473.59,25.2,46.7593,95.7085,0,30979.0,84.44703,317.72632,429
2268,100.8437823,22.37925951,10.9333,19.8417,1544,14.8167,69,7.4,16.3667,60,18,23.2333,820,28.9,23.2333,820,312,355.955,21.5,50.8527,83.086,0,-8957.0,84.29927,275.94672,69
2269,100.8933378,24.9770853,11.1667,14.5917,883,8.88333,47,1.1,8.88333,47,13,19.1667,463,23.9,19.1667,463,166,424.606,22.8,48.9766,78.0055,0,-32503.0,81.02259,36.55896,183
2270,101.8227376,22.60702736,10.2833,18.9917,1370,13.9167,61,7.3,13.9167,61,14,22.6,737,27.2,22.6,737,280,362.91,19.9,51.675,80.6713,0,15365.0,82.70663,202.9282,183
2271,103.9754762,26.20809629,9.50833,12.5708,969,5.85,34,-0.3,5.85,34,10,18.1,530,22.3,18.1,530,192,499.252,22.6,42.0723,86.1845,0,29192.0,78.71785,206.2086,1
2272,102.8344111,25.2359151,11.2833,14.0583,917,7.98333,41,0.2,7.98333,41,12,18.6833,508,23.9,18.6833,508,183,447.832,23.7,47.609,83.6934,0,11016.0,86.4226,182.23064,429
2273,100.7139187,23.5515054,11.5167,20.975,1337,15.1167,59,7.1,16.8333,49,14,25.1333,762,30.5,25.1333,762,284,419.239,23.4,49.2165,87.3517,0,-15613.0,85.00002,145.10632,560
2274,99.37200855,25.12178916,10.9167,14.525,1003,8.71667,66,0.8,8.71667,66,16,19.05,484,23.3,19.05,484,174,425.871,22.5,48.5185,68.8552,0,-22776.0,86.00072,227.74554,429
2275,101.6697245,23.55965121,10.9583,17.5292,1165,12.1333,51,4.8,12.1333,51,15,21.45,658,26.4,21.45,658,239,389.081,21.6,50.733,85.4929,0,-29947.0,85.87684,77.178665,560
2276,99.11940886,27.63885254,9.36667,3.75833,769,-3.3,58,-9.9,-2.01667,49,11,10.35,351,14.3,10.35,351,138,565.833,24.2,38.7052,62.7126,0,-4851.0,88.03731,102.66695,183
2277,103.5265167,26.64756258,10.9167,14.2583,870,7.2,27,0.2,7.2,27,8,20.15,485,24.8,20.15,485,177,528.423,24.6,44.3767,89.1234,0,10759.0,86.51897,164.99869,560
2278,100.9174992,22.04562351,10.9,20.7667,1608,16.0833,81,8.8,17.65,66,18,23.9,670,29.9,23.5,836,306,333.067,21.1,51.6588,79.1273,0,-27901.0,86.68718,276.6714,560
2279,101.3301671,26.39001699,12.0417,20.0125,740,13.9,27,5.7,13.9,27,7,24.8167,333,30.9,24.7,418,154,459.818,25.2,47.7844,86.6827,0,16134.0,85.44975,159.8676,429
2280,102.1111427,23.31354836,9.88333,16.275,1177,10.9167,51,4.3,10.9167,51,15,20.2167,670,24.5,20.2167,670,241,387.677,20.2,48.9274,85.9513,0,18182.0,73.8341,243.17699,560
2281,103.4636318,24.94135617,11.0167,15.875,919,9.48333,45,2.2,9.48333,45,14,20.7667,505,25.5,20.7667,505,174,469.17,23.3,47.2818,82.1956,0,17927.0,86.88996,291.5015,429
2282,97.96911627,24.56397158,9.99167,13.4125,1610,7.95,63,0.4,7.95,63,14,17.4167,864,21.0,17.4167,864,311,393.857,20.6,48.5032,82.095,0,-7671.0,85.21515,341.7733,69
2283,100.906243,25.98138272,10.6083,12.5875,808,6.66667,43,-0.7,6.66667,43,11,17.4667,414,21.9,17.4667,414,151,445.253,22.6,46.9395,74.9928,0,-247.0,85.32294,344.23297,183
2284,99.55692633,22.88671593,11.55,18.175,1482,13.0,55,4.7,14.3667,42,13,21.7667,805,27.1,21.7667,805,297,368.489,22.4,51.5625,85.3597,0,22278.0,86.23994,151.62598,429
2285,105.8622076,23.79075194,7.84167,18.6875,1256,11.5167,45,6.8,11.5167,45,11,24.4167,720,28.4,24.4167,720,264,526.58,21.6,36.304,88.0014,0,10243.0,84.288055,228.36981,429
2286,103.6243149,23.88768625,10.1,18.45,1005,12.2,40,6.0,12.2,40,8,23.1,580,27.7,23.1,580,213,453.607,21.7,46.5438,86.8391,0,13316.0,86.05651,10.722477,560
2287,103.5682371,23.96570106,9.61667,16.8833,1016,10.7833,42,4.7,10.7833,42,10,21.4833,579,25.6,21.4833,579,207,443.874,20.9,46.0128,85.5446,0,-507.0,74.08793,284.86017,1
2288,102.1078859,23.04057511,10.3833,18.9083,1246,13.6333,48,7.0,13.6333,48,11,22.7,712,27.3,22.7,712,263,379.502,20.3,51.1494,86.3461,0,-10236.0,83.84803,161.97043,429
2370,107.7080813,30.78644336,7.15,17.0167,1262,7.21667,60,3.3,7.21667,60,17,26.3167,522,32.2,25.7667,536,196,772.088,28.9,24.7405,65.4575,0,-9727.0,77.27511,0.0,560
2373,105.6248546,29.59673854,6.23333,17.4,1078,8.06667,56,4.6,8.06667,56,17,26.0833,537,31.4,26.0833,537,199,725.998,26.8,23.2587,75.2058,0,30721.0,86.297066,266.9198,560
2375,107.221584,29.15573975,6.45,15.1,1177,5.51667,64,2.0,5.51667,64,19,24.05,489,29.3,22.1833,516,182,747.876,27.3,23.6264,62.8283,0,-17406.0,87.82499,145.59921,1
2376,108.8087883,30.89764129,7.59167,15.9375,1300,6.13333,68,1.8,6.13333,68,19,25.2833,537,31.0,23.2667,554,204,774.667,29.2,25.9989,63.1529,0,-22526.0,80.796486,142.74295,560
2378,108.7642626,30.66339209,7.31667,15.7417,1334,5.78333,70,1.7,5.78333,70,20,25.1333,549,30.7,23.15,572,208,782.475,29.0,25.2299,62.9051,0,-5629.0,86.29447,63.09251,1
2379,106.3260852,29.34278984,6.55833,18.1708,1125,8.71667,62,5.3,8.71667,62,19,27.0833,519,32.8,27.0833,519,188,739.547,27.5,23.8485,68.2414,0,1025.0,84.02893,2.9045038,560
2380,108.6951581,30.82003864,7.575,15.2625,1314,5.5,71,1.1,5.5,71,21,24.6167,535,30.3,22.6,555,201,773.378,29.2,25.9418,62.2045,0,28674.0,81.105225,342.34677,560
2381,106.4804811,29.54949807,6.35833,18.2375,1149,8.73333,62,5.6,8.73333,62,19,27.3,527,32.9,27.3,527,192,748.074,27.3,23.2906,68.0176,0,6401.0,79.99091,351.57382,560
2382,106.4417391,29.53366433,6.40833,18.5375,1147,8.98333,62,5.8,8.98333,62,19,27.6,532,33.2,27.6,532,195,750.112,27.4,23.3881,68.7903,0,3585.0,70.31719,347.8557,560
2383,108.7608445,29.46047621,7.075,15.1875,1395,5.36667,83,1.2,5.36667,83,23,24.4833,561,29.7,22.4833,608,218,774.409,28.5,24.8246,60.1969,0,-29182.0,84.3944,164.64543,429
2384,108.033906,30.2231229,7.08333,17.675,1282,7.9,69,4.0,7.9,69,20,26.95,518,32.8,24.9333,545,189,770.754,28.8,24.5949,61.9077,0,29441.0,86.02302,337.81406,560
2385,107.3966313,29.65930392,6.6,17.3,1205,7.65,64,4.1,7.65,64,19,26.4667,502,32.1,24.5,524,182,760.529,28.0,23.5714,63.1402,0,14337.0,86.740166,339.70718,183
2386,107.8472817,29.1368879,6.48333,13.7417,1287,4.2,74,0.6,4.2,74,22,22.7333,518,27.8,20.8167,558,199,749.466,27.2,23.8358,60.8568,0,-3838.0,85.236725,9.624072,429
2387,105.9883609,30.25717335,6.46667,17.2833,1094,7.8,48,4.2,7.8,48,15,26.15,546,31.5,25.5667,547,210,740.075,27.3,23.6874,77.2221,0,19713.0,80.004585,105.56151,560
2388,107.9245016,29.97455608,6.725,16.3042,1267,6.63333,68,2.8,6.63333,68,20,25.4833,503,31.0,23.4833,538,183,762.292,28.2,23.8475,61.2927,0,-24574.0,81.35347,205.8921,560
2389,108.3747767,30.14007273,6.875,12.1125,1367,2.56667,79,-1.5,2.56667,79,24,21.15,544,26.1,19.2167,572,195,751.166,27.6,24.9094,59.8425,0,32006.0,66.79153,35.353203,560
2390,108.7400958,29.60622136,6.70833,11.7458,1445,2.2,92,-1.9,2.2,92,27,20.8,579,25.5,18.8667,614,215,752.911,27.4,24.483,58.6689,0,-16381.0,83.90607,170.43793,183
2391,108.4487901,29.33125987,7.06667,12.8583,1390,3.21667,84,-1.0,3.21667,84,24,21.9167,556,26.9,20.0167,597,212,756.946,27.9,25.3286,59.5943,0,8965.0,86.29247,165.06021,429
2392,107.1286341,29.50856296,6.45,15.625,1187,6.0,64,2.5,6.0,64,19,24.5833,497,30.0,22.7167,516,179,750.61,27.5,23.4545,63.1953,0,3587.0,83.98407,114.78984,1
2393,108.7034118,29.36739138,7.01667,14.525,1397,4.8,83,0.6,4.8,83,23,23.7333,561,28.9,21.75,608,219,767.557,28.3,24.7939,60.0701,0,-4094.0,73.08025,239.66235,429
2394,108.6021038,31.92750413,8.34167,12.5792,1112,2.48333,52,-2.4,2.48333,52,15,22.2333,463,27.7,21.4167,491,185,794.94,30.1,27.7132,65.5351,0,-28412.0,84.04305,252.354,560
2395,108.7903,30.91184747,7.6,16.6917,1287,6.88333,68,2.6,6.88333,68,19,26.0667,532,31.9,24.0167,548,204,776.22,29.3,25.9386,63.2166,0,-27648.0,86.40909,182.9867,560
2396,107.2500985,30.22124417,6.81667,17.2583,1213,7.56667,60,3.9,7.56667,60,17,26.4167,516,32.2,24.4667,522,190,760.845,28.3,24.0872,65.3782,0,3842.0,85.20696,149.49074,560
2397,106.1831138,29.10795372,6.25833,17.9625,1106,8.6,66,5.4,8.6,66,21,26.7333,505,32.3,26.7333,505,179,731.108,26.9,23.2652,67.0973,0,21505.0,84.115166,311.82016,560
2398,107.8608327,30.09447127,6.825,18.4875,1248,8.85,64,5.2,8.85,64,18,27.6167,514,33.4,25.6167,541,187,759.582,28.2,24.2021,63.3472,0,13313.0,82.868805,56.653286,-9999
2400,108.0504538,29.58192507,6.53333,11.7917,1362,2.28333,82,-1.6,2.28333,82,25,20.75,543,25.6,18.8333,575,197,746.467,27.2,24.0196,59.2981,0,17669.0,86.77589,174.74706,1
2401,107.467752,29.48465661,6.175,15.2958,1215,5.7,65,2.3,5.7,65,19,24.3167,495,29.6,22.3833,525,183,751.763,27.3,22.619,62.0827,0,-20734.0,86.513016,18.815697,429
2402,108.105347,30.22729719,7.00833,17.5042,1293,7.71667,70,3.9,7.71667,70,21,26.8,524,32.6,24.7833,551,192,772.421,28.7,24.4193,61.9496,0,16641.0,84.67098,293.58835,560
2403,108.7108205,30.6319014,7.30833,14.8458,1341,5.01667,72,0.8,5.01667,72,21,24.1333,546,29.6,22.15,569,205,773.473,28.8,25.3762,62.112,0,19715.0,82.19431,141.93976,1
2404,108.5250253,28.85284805,6.80833,12.2792,1398,2.71667,91,-1.4,2.71667,91,27,21.2833,560,26.1,19.3833,605,219,752.878,27.5,24.7576,59.129,0,-1531.0,86.37978,73.466156,429
2405,107.8000954,29.93502874,6.81667,18.2583,1236,8.61667,63,4.9,8.61667,63,18,27.3667,509,33.1,25.3833,538,187,758.781,28.2,24.1726,63.232,0,,-3.4028235e+38,-3.4028235e+38,560
2406,106.9990396,29.37260392,6.48333,14.675,1180,5.15,64,1.6,5.15,64,19,23.55,497,28.9,21.6833,515,180,742.583,27.3,23.7485,63.3615,0,25603.0,86.11422,51.485977,560
2409,108.5739692,30.96693179,7.85833,17.3042,1278,7.31667,65,3.0,7.31667,65,18,26.8333,536,32.8,24.8,547,207,788.991,29.8,26.3702,64.3696,0,32001.0,86.18756,186.48549,560
2410,108.4496492,31.87384805,7.925,10.0875,1147,0.45,56,-4.4,0.45,56,16,19.4,479,24.5,18.65,502,187,764.0,28.9,27.4221,64.857,0,-8442.0,87.814186,301.1687,69
2411,108.0626199,30.28389541,6.7,18.0,1276,8.45,69,4.8,8.45,69,20,27.1167,514,32.8,25.1333,543,188,756.343,28.0,23.9286,61.9221,0,-28671.0,87.76883,110.92762,560
2414,105.9616944,29.09069631,6.075,18.1375,1107,8.86667,69,5.7,8.86667,69,22,26.75,513,32.1,26.75,513,183,720.732,26.4,23.0114,67.6031,0,-1536.0,78.4695,107.66969,560
2415,107.7448547,29.41912321,6.85833,12.1542,1321,2.65,79,-1.3,2.65,79,24,21.0833,531,26.1,19.1833,561,195,744.805,27.4,25.0304,59.8023,0,-25083.0,87.936905,334.45685,560
2416,107.3338072,29.49574436,6.45,14.85,1218,5.31667,67,1.7,5.31667,67,20,23.7833,500,29.1,21.8667,525,183,745.459,27.4,23.5401,61.9947,0,4868.0,83.80947,318.9582,560
2418,106.3321614,30.19653525,6.39167,17.8792,1120,8.35,53,4.9,8.35,53,17,26.8,534,32.4,26.8,534,203,743.699,27.5,23.2424,72.7806,0,6657.0,24.77566,282.99463,560
2419,108.4493423,32.11605975,8.49167,14.2208,1053,4.01667,46,-0.9,4.01667,46,13,24.0167,441,29.6,23.15,476,180,805.477,30.5,27.8415,66.9626,0,-32765.0,86.558304,209.81963,560
2420,105.9991828,29.06863312,6.08333,18.3833,1101,9.06667,67,5.9,9.06667,67,21,27.0333,509,32.4,27.0333,509,181,724.222,26.5,22.956,67.7183,0,257.0,85.77713,101.94207,-9999
2421,107.7782191,30.55191874,7.23333,16.4833,1269,6.76667,62,2.8,6.76667,62,17,25.7,513,31.5,23.7167,534,189,764.682,28.7,25.2033,63.7667,0,-15358.0,85.4411,280.00775,183
2423,106.0445882,30.27566934,6.48333,17.475,1092,7.93333,47,4.4,7.93333,47,15,26.4,543,31.8,25.8,545,209,743.629,27.4,23.6618,76.9781,0,28417.0,84.63464,66.850296,560
2425,105.6953926,30.06335831,6.33333,17.7,1071,8.16667,49,4.7,8.16667,49,16,26.5333,549,31.8,26.5333,549,210,739.711,27.1,23.3702,79.0534,0,6657.0,63.82953,17.818888,560
2426,108.1051614,30.29186226,6.69167,18.5458,1266,8.93333,67,5.3,8.93333,67,19,27.6833,516,33.4,25.7,544,190,759.331,28.1,23.8138,62.6938,0,29440.0,85.762985,1.7624255,560
2427,106.3966357,29.7524137,6.44167,18.3292,1126,8.78333,58,5.4,8.78333,58,18,27.35,525,33.0,27.35,525,195,747.996,27.6,23.3394,70.0386,0,-4608.0,65.40634,100.95687,560
2428,107.6580556,30.51338446,7.01667,17.15,1255,7.36667,60,3.6,7.36667,60,17,26.4,517,32.2,24.45,533,191,769.173,28.6,24.5338,64.8124,0,-19967.0,75.12278,252.89728,560
2429,105.6068347,29.48850193,6.25833,17.5875,1088,8.26667,60,4.8,8.26667,60,19,26.2667,540,31.6,26.2667,540,198,725.613,26.8,23.352,74.3251,0,25345.0,34.271866,66.03751,560
2430,108.4982977,28.76194781,7.025,13.1208,1361,3.48333,86,-0.7,3.48333,86,25,22.2,544,27.2,20.3,592,216,759.355,27.9,25.1792,59.604,0,6149.0,84.59493,39.422497,183
2432,108.4686386,31.40441288,8.1,17.3583,1186,7.18333,56,2.7,7.18333,56,15,27.0667,503,33.0,26.35,518,199,802.697,30.3,26.7327,66.0326,0,17409.0,81.33244,94.53594,560
2433,106.8639298,29.42470612,6.45833,17.8458,1149,8.2,63,4.9,8.2,63,19,26.9167,502,32.6,24.95,509,178,754.762,27.7,23.3153,65.1232,0,-4863.0,72.81667,214.54008,560
2434,106.2065303,29.87478476,6.21667,17.9583,1112,8.48333,57,5.2,8.48333,57,18,26.85,530,32.4,26.85,530,199,740.144,27.2,22.8554,71.7989,0,11777.0,78.41694,156.16125,560
2435,106.5698462,29.72491306,6.55833,18.0542,1142,8.46667,59,5.0,8.46667,59,18,27.1,521,32.9,27.1,521,191,750.583,27.9,23.5066,68.4528,0,-3584.0,69.764984,185.85544,560
2439,107.5296221,30.11005123,6.75,17.0917,1238,7.4,63,3.7,7.4,63,18,26.2667,512,32.0,24.2833,530,186,762.087,28.3,23.8516,63.5301,0,-30463.0,83.277794,282.9596,560
2440,108.2995783,30.89358253,7.28333,14.675,1290,4.96667,69,0.8,4.96667,69,21,24.0,518,29.5,22.0167,537,195,768.811,28.7,25.3775,61.997,0,26116.0,82.40387,311.63507,560
2442,108.7380343,28.96604656,7.24167,12.2875,1421,2.7,93,-1.7,2.7,93,27,21.3333,568,26.2,19.45,614,223,755.742,27.9,25.9558,58.8662,0,-15356.0,86.80903,334.7663,429
2443,108.6354769,31.56703008,8.01667,12.475,1195,2.61667,59,-2.1,2.61667,59,17,21.9167,496,27.3,21.2,516,195,778.785,29.4,27.2676,64.442,0,-23037.0,73.332855,50.03861,1
2444,107.9564393,30.04874962,6.86667,16.025,1271,6.38333,69,2.5,6.38333,69,20,25.2,502,30.8,23.1833,534,181,761.209,28.3,24.2638,60.7439,0,-5375.0,86.2451,339.6721,560
2445,106.1123182,29.35899371,6.4,18.0833,1110,8.65,63,5.3,8.65,63,20,26.9333,519,32.6,26.9333,519,188,736.578,27.3,23.4432,69.058,0,3841.0,74.164536,42.614056,560
2446,106.3037497,29.40791725,6.51667,17.7917,1130,8.35,62,4.9,8.35,62,19,26.7167,522,32.4,26.7167,522,189,739.022,27.5,23.697,68.491,0,28929.0,87.65135,163.00485,560
2447,105.4638642,29.63677353,6.34167,17.4208,1072,8.08333,53,4.6,8.08333,53,17,26.05,550,31.3,26.05,550,203,724.172,26.7,23.7516,78.0799,0,26369.0,86.50567,2.3002844,429
2448,108.5113132,28.73590649,7.08333,13.65,1350,4.0,85,-0.1,4.0,85,24,22.7667,541,27.9,20.8333,591,217,761.347,28.0,25.2976,59.9937,0,29955.0,84.57095,244.27777,183
2449,108.5728285,30.62820309,7.36667,16.5917,1311,6.58333,68,2.5,6.58333,68,19,26.05,537,31.7,24.0333,559,202,787.524,29.2,25.2283,63.0525,0,-29438.0,86.06584,253.98007,1
2453,107.9372334,29.39819667,6.85833,17.6625,1238,7.9,63,4.3,7.9,63,17,26.8833,509,32.5,24.9,550,197,767.567,28.2,24.3203,63.3042,0,-26367.0,84.88103,312.73746,560
2454,108.4980914,31.79437139,8.25833,13.9708,1131,3.78333,49,-0.9,3.78333,49,13,23.7167,474,29.3,22.9167,501,190,802.931,30.2,27.3455,66.3061,0,-24574.0,85.1002,141.26038,1
2457,108.5771496,31.29537076,8.2,16.3833,1230,6.35,59,1.7,6.35,59,16,25.9667,515,31.8,25.2833,527,202,791.923,30.1,27.2425,65.0077,0,-20735.0,85.785835,48.100525,560
2458,107.8634661,29.30766235,6.69167,15.1792,1267,5.58333,69,2.0,5.58333,69,20,24.25,511,29.6,22.3,550,195,754.132,27.6,24.2452,61.4817,0,-29695.0,82.736725,12.991954,560
2459,107.6474169,30.74135206,7.15,17.125,1256,7.38333,59,3.5,7.38333,59,16,26.3333,520,32.3,25.8167,534,194,766.448,28.8,24.8264,65.5024,0,-11263.0,81.475746,130.79477,560
2460,106.6034608,28.70795284,6.7,15.0667,1097,5.58333,58,2.1,5.58333,58,18,23.8833,478,29.2,22.0667,495,176,737.987,27.1,24.7232,65.4775,0,-32765.0,88.18966,206.42497,560
2463,108.4454351,29.38783726,6.85,13.9917,1372,4.31667,80,0.3,4.31667,80,23,23.1333,550,28.2,21.2,593,211,762.048,27.9,24.552,60.3065,0,-11006.0,85.55316,164.39685,429
2464,106.7712869,29.3294004,6.40833,17.8458,1134,8.23333,62,5.0,8.23333,62,19,26.8667,498,32.6,24.9,504,175,751.509,27.6,23.2186,65.4467,0,-6655.0,87.6384,272.94348,560
2465,107.1771446,30.04739708,6.83333,17.4917,1200,7.85,61,4.1,7.85,61,18,26.5667,513,32.4,24.6,518,188,755.576,28.3,24.1461,65.1061,0,25345.0,83.57791,127.40536,560
2466,105.7643661,29.735408,6.10833,17.1375,1084,7.81667,53,4.5,7.81667,53,16,25.8833,538,31.1,25.8833,538,200,727.671,26.6,22.9637,75.2538,0,-31231.0,86.97547,22.345955,560
2468,108.3632281,30.05312277,6.75,12.7083,1347,3.08333,76,-0.9,3.08333,76,23,21.7833,532,26.8,19.85,565,191,755.964,27.7,24.3682,60.0455,0,-5627.0,74.81781,320.34427,183
2469,107.2190837,28.9729526,6.34167,10.5375,1316,1.11667,84,-2.6,1.11667,84,27,19.2333,545,23.9,17.45,565,200,731.608,26.5,23.9308,60.0582,0,-32505.0,75.65109,216.3569,183
0,118.5401968,29.74678591,7.375,15.1125,1639,4.46667,198,-0.4,6.43333,159,42,25.1333,572,29.9,19.1667,707,277,839.822,30.3,24.3399,53.2944,0,-14591.0,85.94066,134.4032,1
1,119.2859459,30.36845541,8.125,14.9208,1397,4.05,166,-1.1,6.13333,143,37,25.2167,526,30.4,22.9833,560,225,858.978,31.5,25.7937,48.7064,0,-19456.0,84.16607,46.145718,560
2,118.5639124,30.04526058,8.13333,16.0167,1515,5.1,181,0.0,7.06667,149,40,26.3333,542,31.5,20.1333,643,259,863.787,31.5,25.8201,52.6145,0,-17920.0,66.52942,57.264774,560
3,117.832989,29.69068371,7.475,14.6875,1770,4.03333,206,-0.9,5.98333,168,43,24.6833,634,29.4,18.75,781,310,839.635,30.3,24.67,55.4093,0,-31231.0,85.25598,132.20552,1
4,118.6574146,30.4215694,7.89167,15.0375,1441,4.15,164,-0.8,6.15,143,35,25.35,536,30.3,23.1167,590,239,860.645,31.1,25.3751,50.3969,0,6145.0,75.070915,142.4893,1
5,118.5007999,30.10329979,7.6,15.4083,1532,4.65,178,-0.2,6.61667,149,39,25.5833,552,30.5,19.4833,650,263,852.36,30.7,24.7557,52.7659,0,-8448.0,86.326904,277.91373,183
6,118.6061799,29.73268339,7.48333,14.4583,1694,3.93333,200,-1.0,5.9,162,42,24.3833,606,29.2,18.4667,717,285,829.863,30.2,24.7792,52.6221,0,27139.0,86.29405,325.77567,1
7,118.4089111,29.61947541,7.16667,15.275,1659,4.6,203,-0.1,6.58333,159,42,25.25,572,30.0,19.35,731,284,839.26,30.1,23.8095,54.8891,0,-32511.0,83.57995,249.73264,183
8,118.8273254,30.11965123,7.19167,11.8125,1726,1.61667,188,-3.2,3.56667,166,42,21.5,665,26.0,19.4667,702,277,808.11,29.2,24.629,50.674,0,-14845.0,84.87736,116.326965,1
9,118.5025344,29.95700215,7.91667,16.1417,1525,5.21667,185,0.2,7.18333,150,40,26.4333,533,31.5,20.2667,658,261,862.983,31.3,25.2929,53.2826,0,-32512.0,85.87835,47.694283,560
10,118.6587638,30.13053194,7.59167,13.7875,1628,3.26667,185,-1.7,5.21667,158,40,23.7667,605,28.5,21.65,668,270,833.367,30.2,25.138,51.0742,0,13826.0,85.40219,234.05653,183
11,119.2437511,30.57661207,7.825,14.9542,1343,4.03333,157,-0.9,6.1,137,35,25.3167,516,30.4,23.0667,541,217,864.004,31.3,25.0,49.2109,0,-7680.0,80.85842,314.0978,69
12,116.809679,29.72848959,8.325,16.9875,1541,5.86667,176,0.8,7.9,153,38,27.4833,552,32.8,21.15,687,277,880.339,32.0,26.0156,55.7137,0,19968.0,77.033226,30.650667,560
13,116.0937357,31.13987613,8.54167,14.1958,1438,3.21667,129,-2.1,3.21667,129,31,24.6833,624,29.6,24.6833,624,229,869.938,31.7,26.9453,55.0644,0,-28415.0,85.64465,137.98943,183
14,118.3256298,29.85380006,8.21667,16.4667,1568,5.48333,197,0.3,7.5,158,43,26.7833,537,31.9,20.6333,687,267,866.931,31.6,26.0021,53.8529,0,-29440.0,70.59768,136.97493,560
15,119.504977,30.94859267,8.11667,15.75,1190,4.53333,141,-0.6,6.66667,125,33,26.4167,483,31.3,24.0833,486,194,890.753,31.9,25.4441,51.2845,0,8448.0,56.93845,277.76517,560
16,116.0900061,30.25937425,8.5,17.0583,1429,5.71667,152,0.6,7.71667,145,36,27.85,556,33.2,21.4833,600,250,898.711,32.6,26.0736,53.461,0,11520.0,46.409332,72.75854,560
